Year,Gebietseinheit,Units,Kategorien,GeoCode,Value
2013,Holzminden,Absolut,Neubau,K03255,8
2013,Nienburg (Weser),Absolut,Neubau,K03256,194
2013,Schaumburg,Absolut,Neubau,K03257,212
2013,Lüneburg,Absolut,Neubau,K033,4976
2013,Celle,Absolut,Neubau,K03351,319
2013,Cuxhaven,Absolut,Neubau,K03352,591
2013,Harburg,Absolut,Neubau,K03353,1054
2013,Lüchow-Dannenberg,Absolut,Neubau,K03354,44
2013,Lüneburg,Absolut,Neubau,K03355,741
2013,Osterholz,Absolut,Neubau,K03356,224
2013,Rotenburg (Wümme),Absolut,Neubau,K03357,373
2013,Heidekreis,Absolut,Neubau,K03358,207
2013,Stade,Absolut,Neubau,K03359,805
2013,Uelzen,Absolut,Neubau,K03360,125
2013,Verden,Absolut,Neubau,K03361,493
2013,Weser-Ems,Absolut,Neubau,K034,10417
2013,Delmenhorst.Stadt,Absolut,Neubau,K03401,133
2013,Emden Stadt,Absolut,Neubau,K03402,101
2013,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,1080
2013,Osnabrück Stadt,Absolut,Neubau,K03404,405
2013,Wilhelmshaven Stadt,Absolut,Neubau,K03405,19
2013,Ammerland,Absolut,Neubau,K03451,858
2013,Aurich,Absolut,Neubau,K03452,915
2013,Cloppenburg,Absolut,Neubau,K03453,963
2013,Emsland,Absolut,Neubau,K03454,1827
2013,Friesland,Absolut,Neubau,K03455,324
2013,Grafschaft Bentheim,Absolut,Neubau,K03456,638
2013,Leer,Absolut,Neubau,K03457,808
2013,Oldenburg,Absolut,Neubau,K03458,276
2013,Osnabrück,Absolut,Neubau,K03459,865
2013,Vechta,Absolut,Neubau,K03460,847
2013,Wesermarsch,Absolut,Neubau,K03461,158
2013,Wittmund,Absolut,Neubau,K03462,200
2014,Niedersachsen,Absolut,Neubau,K030,23351
2014,Braunschweig,Absolut,Neubau,K031,2641
2014,Braunschweig Stadt,Absolut,Neubau,K03101,296
2014,Salzgitter.Stadt,Absolut,Neubau,K03102,55
2014,Wolfsburg.Stadt,Absolut,Neubau,K03103,384
2014,Gifhorn,Absolut,Neubau,K03151,691
2014,Goslar,Absolut,Neubau,K03153,60
2014,Helmstedt,Absolut,Neubau,K03154,178
2014,Northeim,Absolut,Neubau,K03155,79
2014,Peine,Absolut,Neubau,K03157,256
2014,Wolfenbüttel,Absolut,Neubau,K03158,206
2014,Göttingen,Absolut,Neubau,K03159,436
2014,Hannover,Absolut,Neubau,K032,3890
2014,Hannover Region,Absolut,Neubau,K03241,2355
2014,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,976
2014,Diepholz,Absolut,Neubau,K03251,615
2014,Hameln-Pyrmont,Absolut,Neubau,K03252,162
2014,Hildesheim,Absolut,Neubau,K03254,369
2014,Holzminden,Absolut,Neubau,K03255,20
2014,Nienburg (Weser),Absolut,Neubau,K03256,186
2014,Schaumburg,Absolut,Neubau,K03257,183
2014,Lüneburg,Absolut,Neubau,K033,5539
2014,Celle,Absolut,Neubau,K03351,332
2014,Cuxhaven,Absolut,Neubau,K03352,789
2014,Harburg,Absolut,Neubau,K03353,1105
2014,Lüchow-Dannenberg,Absolut,Neubau,K03354,77
2014,Lüneburg,Absolut,Neubau,K03355,492
2014,Osterholz,Absolut,Neubau,K03356,333
2014,Rotenburg (Wümme),Absolut,Neubau,K03357,526
2014,Heidekreis,Absolut,Neubau,K03358,242
2014,Stade,Absolut,Neubau,K03359,1052
2014,Uelzen,Absolut,Neubau,K03360,173
2014,Verden,Absolut,Neubau,K03361,418
2014,Weser-Ems,Absolut,Neubau,K034,11281
2014,Delmenhorst.Stadt,Absolut,Neubau,K03401,229
2014,Emden Stadt,Absolut,Neubau,K03402,255
2014,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,698
2014,Osnabrück Stadt,Absolut,Neubau,K03404,356
2014,Wilhelmshaven Stadt,Absolut,Neubau,K03405,103
2014,Ammerland,Absolut,Neubau,K03451,624
2014,Aurich,Absolut,Neubau,K03452,754
2014,Cloppenburg,Absolut,Neubau,K03453,1135
2014,Emsland,Absolut,Neubau,K03454,2272
2014,Friesland,Absolut,Neubau,K03455,492
2014,Grafschaft Bentheim,Absolut,Neubau,K03456,788
2014,Leer,Absolut,Neubau,K03457,757
2014,Oldenburg,Absolut,Neubau,K03458,328
2014,Osnabrück,Absolut,Neubau,K03459,1183
2014,Vechta,Absolut,Neubau,K03460,944
2014,Wesermarsch,Absolut,Neubau,K03461,133
2014,Wittmund,Absolut,Neubau,K03462,230
2015,Niedersachsen,Absolut,Neubau,K030,23169
2015,Braunschweig,Absolut,Neubau,K031,2746
2015,Braunschweig Stadt,Absolut,Neubau,K03101,348
2015,Salzgitter.Stadt,Absolut,Neubau,K03102,46
2015,Wolfsburg.Stadt,Absolut,Neubau,K03103,206
2015,Gifhorn,Absolut,Neubau,K03151,641
2015,Goslar,Absolut,Neubau,K03153,54
2015,Helmstedt,Absolut,Neubau,K03154,129
2015,Northeim,Absolut,Neubau,K03155,70
2015,Peine,Absolut,Neubau,K03157,505
2015,Wolfenbüttel,Absolut,Neubau,K03158,304
2015,Göttingen,Absolut,Neubau,K03159,443
2015,Hannover,Absolut,Neubau,K032,4386
2015,Hannover Region,Absolut,Neubau,K03241,2549
2015,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,1116
2015,Diepholz,Absolut,Neubau,K03251,678
2015,Hameln-Pyrmont,Absolut,Neubau,K03252,83
2015,Hildesheim,Absolut,Neubau,K03254,424
2015,Holzminden,Absolut,Neubau,K03255,71
2015,Nienburg (Weser),Absolut,Neubau,K03256,255
2015,Schaumburg,Absolut,Neubau,K03257,326
2015,Lüneburg,Absolut,Neubau,K033,5682
2015,Celle,Absolut,Neubau,K03351,312
2015,Cuxhaven,Absolut,Neubau,K03352,574
2015,Harburg,Absolut,Neubau,K03353,1015
2015,Lüchow-Dannenberg,Absolut,Neubau,K03354,44
2015,Lüneburg,Absolut,Neubau,K03355,741
2015,Osterholz,Absolut,Neubau,K03356,304
2015,Rotenburg (Wümme),Absolut,Neubau,K03357,457
2015,Heidekreis,Absolut,Neubau,K03358,214
2015,Stade,Absolut,Neubau,K03359,1315
2015,Uelzen,Absolut,Neubau,K03360,95
2015,Verden,Absolut,Neubau,K03361,611
2015,Weser-Ems,Absolut,Neubau,K034,10355
2015,Delmenhorst.Stadt,Absolut,Neubau,K03401,141
2015,Emden Stadt,Absolut,Neubau,K03402,64
2015,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,1072
2015,Osnabrück Stadt,Absolut,Neubau,K03404,450
2015,Wilhelmshaven Stadt,Absolut,Neubau,K03405,55
2015,Ammerland,Absolut,Neubau,K03451,529
2015,Aurich,Absolut,Neubau,K03452,760
2015,Cloppenburg,Absolut,Neubau,K03453,818
2015,Emsland,Absolut,Neubau,K03454,1800
2015,Friesland,Absolut,Neubau,K03455,359
2015,Grafschaft Bentheim,Absolut,Neubau,K03456,672
2015,Leer,Absolut,Neubau,K03457,876
2015,Oldenburg,Absolut,Neubau,K03458,498
2015,Osnabrück,Absolut,Neubau,K03459,1101
2015,Vechta,Absolut,Neubau,K03460,719
2015,Wesermarsch,Absolut,Neubau,K03461,118
2015,Wittmund,Absolut,Neubau,K03462,323
2016,Niedersachsen,Absolut,Neubau,K030,26777
2016,Braunschweig,Absolut,Neubau,K031,3444
2016,Braunschweig Stadt,Absolut,Neubau,K03101,357
2016,Salzgitter.Stadt,Absolut,Neubau,K03102,72
2016,Wolfsburg.Stadt,Absolut,Neubau,K03103,637
2016,Gifhorn,Absolut,Neubau,K03151,670
2016,Goslar,Absolut,Neubau,K03153,101
2016,Helmstedt,Absolut,Neubau,K03154,247
2016,Northeim,Absolut,Neubau,K03155,118
2016,Peine,Absolut,Neubau,K03157,440
2016,Wolfenbüttel,Absolut,Neubau,K03158,209
2016,Göttingen,Absolut,Neubau,K03159,593
2016,Hannover,Absolut,Neubau,K032,4335
2016,Hannover Region,Absolut,Neubau,K03241,2462
2016,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,820
2016,Diepholz,Absolut,Neubau,K03251,695
2016,Hameln-Pyrmont,Absolut,Neubau,K03252,103
2016,Hildesheim,Absolut,Neubau,K03254,430
2016,Holzminden,Absolut,Neubau,K03255,54
2016,Nienburg (Weser),Absolut,Neubau,K03256,344
2016,Schaumburg,Absolut,Neubau,K03257,247
2016,Lüneburg,Absolut,Neubau,K033,6973
2016,Celle,Absolut,Neubau,K03351,468
2016,Cuxhaven,Absolut,Neubau,K03352,813
2016,Harburg,Absolut,Neubau,K03353,1465
2016,Lüchow-Dannenberg,Absolut,Neubau,K03354,83
2016,Lüneburg,Absolut,Neubau,K03355,690
2016,Osterholz,Absolut,Neubau,K03356,329
2016,Rotenburg (Wümme),Absolut,Neubau,K03357,673
2016,Heidekreis,Absolut,Neubau,K03358,430
2016,Stade,Absolut,Neubau,K03359,1113
2016,Uelzen,Absolut,Neubau,K03360,341
2016,Verden,Absolut,Neubau,K03361,568
2016,Weser-Ems,Absolut,Neubau,K034,12025
2016,Delmenhorst.Stadt,Absolut,Neubau,K03401,180
2016,Emden Stadt,Absolut,Neubau,K03402,111
2016,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,1303
2016,Osnabrück Stadt,Absolut,Neubau,K03404,644
2016,Wilhelmshaven Stadt,Absolut,Neubau,K03405,79
2016,Ammerland,Absolut,Neubau,K03451,752
2016,Aurich,Absolut,Neubau,K03452,766
2016,Cloppenburg,Absolut,Neubau,K03453,1232
2016,Emsland,Absolut,Neubau,K03454,1954
2016,Friesland,Absolut,Neubau,K03455,509
2016,Grafschaft Bentheim,Absolut,Neubau,K03456,562
2016,Leer,Absolut,Neubau,K03457,812
2016,Oldenburg,Absolut,Neubau,K03458,435
2016,Osnabrück,Absolut,Neubau,K03459,1160
2016,Vechta,Absolut,Neubau,K03460,1036
2016,Wesermarsch,Absolut,Neubau,K03461,174
2016,Wittmund,Absolut,Neubau,K03462,316
2017,Niedersachsen,Absolut,Neubau,K030,25763
2017,Braunschweig,Absolut,Neubau,K031,3579
2017,Braunschweig Stadt,Absolut,Neubau,K03101,276
2017,Salzgitter.Stadt,Absolut,Neubau,K03102,119
2017,Wolfsburg.Stadt,Absolut,Neubau,K03103,382
2017,Gifhorn,Absolut,Neubau,K03151,921
2017,Goslar,Absolut,Neubau,K03153,60
2017,Helmstedt,Absolut,Neubau,K03154,235
2017,Northeim,Absolut,Neubau,K03155,199
2017,Peine,Absolut,Neubau,K03157,618
2017,Wolfenbüttel,Absolut,Neubau,K03158,181
2017,Göttingen,Absolut,Neubau,K03159,588
2017,Hannover,Absolut,Neubau,K032,4534
2017,Hannover Region,Absolut,Neubau,K03241,2836
2017,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,936
2017,Diepholz,Absolut,Neubau,K03251,628
2017,Hameln-Pyrmont,Absolut,Neubau,K03252,129
2017,Hildesheim,Absolut,Neubau,K03254,389
2017,Holzminden,Absolut,Neubau,K03255,39
2017,Nienburg (Weser),Absolut,Neubau,K03256,217
2017,Schaumburg,Absolut,Neubau,K03257,296
2017,Lüneburg,Absolut,Neubau,K033,6469
2017,Celle,Absolut,Neubau,K03351,318
2017,Cuxhaven,Absolut,Neubau,K03352,683
2017,Harburg,Absolut,Neubau,K03353,1027
2017,Lüchow-Dannenberg,Absolut,Neubau,K03354,39
2017,Lüneburg,Absolut,Neubau,K03355,1294
2017,Osterholz,Absolut,Neubau,K03356,378
2017,Rotenburg (Wümme),Absolut,Neubau,K03357,674
2017,Heidekreis,Absolut,Neubau,K03358,282
2017,Stade,Absolut,Neubau,K03359,1184
2017,Uelzen,Absolut,Neubau,K03360,109
2017,Verden,Absolut,Neubau,K03361,481
2017,Weser-Ems,Absolut,Neubau,K034,11181
2017,Delmenhorst.Stadt,Absolut,Neubau,K03401,168
2017,Emden Stadt,Absolut,Neubau,K03402,115
2017,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,1075
2017,Osnabrück Stadt,Absolut,Neubau,K03404,317
2017,Wilhelmshaven Stadt,Absolut,Neubau,K03405,76
2017,Ammerland,Absolut,Neubau,K03451,560
2017,Aurich,Absolut,Neubau,K03452,725
2017,Cloppenburg,Absolut,Neubau,K03453,1201
2017,Emsland,Absolut,Neubau,K03454,2038
2017,Friesland,Absolut,Neubau,K03455,461
2017,Grafschaft Bentheim,Absolut,Neubau,K03456,779
2017,Leer,Absolut,Neubau,K03457,840
2017,Oldenburg,Absolut,Neubau,K03458,407
2017,Osnabrück,Absolut,Neubau,K03459,1169
2017,Vechta,Absolut,Neubau,K03460,845
2017,Wesermarsch,Absolut,Neubau,K03461,147
2017,Wittmund,Absolut,Neubau,K03462,258
2018,Niedersachsen,Absolut,Neubau,K030,25131
2018,Braunschweig,Absolut,Neubau,K031,3302
2018,Braunschweig Stadt,Absolut,Neubau,K03101,570
2018,Salzgitter.Stadt,Absolut,Neubau,K03102,63
2018,Wolfsburg.Stadt,Absolut,Neubau,K03103,226
2018,Gifhorn,Absolut,Neubau,K03151,758
2018,Goslar,Absolut,Neubau,K03153,54
2018,Helmstedt,Absolut,Neubau,K03154,281
2018,Northeim,Absolut,Neubau,K03155,183
2018,Peine,Absolut,Neubau,K03157,478
2018,Wolfenbüttel,Absolut,Neubau,K03158,252
2018,Göttingen,Absolut,Neubau,K03159,437
2018,Hannover,Absolut,Neubau,K032,4948
2018,Hannover Region,Absolut,Neubau,K03241,2868
2018,Hannover Landeshauptstadt,Absolut,Neubau,K03241001,1325
2018,Diepholz,Absolut,Neubau,K03251,704
2018,Hameln-Pyrmont,Absolut,Neubau,K03252,100
2018,Hildesheim,Absolut,Neubau,K03254,524
2018,Holzminden,Absolut,Neubau,K03255,62
2018,Nienburg (Weser),Absolut,Neubau,K03256,315
2018,Schaumburg,Absolut,Neubau,K03257,375
2018,Lüneburg,Absolut,Neubau,K033,5663
2018,Celle,Absolut,Neubau,K03351,525
2018,Cuxhaven,Absolut,Neubau,K03352,545
2018,Harburg,Absolut,Neubau,K03353,802
2018,Lüchow-Dannenberg,Absolut,Neubau,K03354,71
2018,Lüneburg,Absolut,Neubau,K03355,550
2018,Osterholz,Absolut,Neubau,K03356,361
2018,Rotenburg (Wümme),Absolut,Neubau,K03357,608
2018,Heidekreis,Absolut,Neubau,K03358,320
2018,Stade,Absolut,Neubau,K03359,1313
2018,Uelzen,Absolut,Neubau,K03360,177
2018,Verden,Absolut,Neubau,K03361,391
2018,Weser-Ems,Absolut,Neubau,K034,11218
2018,Delmenhorst.Stadt,Absolut,Neubau,K03401,205
2018,Emden Stadt,Absolut,Neubau,K03402,55
2018,Oldenburg (Oldb) Stadt,Absolut,Neubau,K03403,1139
2018,Osnabrück Stadt,Absolut,Neubau,K03404,501
2018,Wilhelmshaven Stadt,Absolut,Neubau,K03405,82
2018,Ammerland,Absolut,Neubau,K03451,759
2018,Aurich,Absolut,Neubau,K03452,556
2018,Cloppenburg,Absolut,Neubau,K03453,1229
2018,Emsland,Absolut,Neubau,K03454,1759
2018,Friesland,Absolut,Neubau,K03455,528
2018,Grafschaft Bentheim,Absolut,Neubau,K03456,493
2018,Leer,Absolut,Neubau,K03457,664
2018,Oldenburg,Absolut,Neubau,K03458,589
2018,Osnabrück,Absolut,Neubau,K03459,1235
2018,Vechta,Absolut,Neubau,K03460,973
2018,Wesermarsch,Absolut,Neubau,K03461,228
2018,Wittmund,Absolut,Neubau,K03462,223
2012,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,96.4
2012,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,116.3
2012,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,88.5
2012,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,104.8
2012,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,-751.4
2012,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,93.6
2012,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,93.8
2012,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,95.9
2012,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,92.5
2012,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,96.9
2012,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,104.2
2012,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,125.7
2012,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,91.1
2012,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,89.7
2012,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,86.3
2012,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,94.3
2012,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,84.6
2012,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,102.1
2012,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,95.8
2012,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,90.4
2012,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,87.2
2012,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,104.1
2012,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,200
2012,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,95.6
2012,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,94.2
2012,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,77.5
2012,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,96.9
2012,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,91.8
2012,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,91.2
2012,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,90.8
2012,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,94.7
2012,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,86
2012,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,590
2012,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,91.5
2012,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,98.9
2012,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,90.1
2012,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,93.4
2012,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,97.4
2012,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,79.7
2012,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,97.5
2012,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,95.4
2012,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,93.4
2012,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,90.9
2012,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,82.5
2012,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,91
2012,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,83.8
2012,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,92.7
2012,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,89.5
2012,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,89.9
2012,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,98.4
2012,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,83.8
2013,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,92.2
2013,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,86.9
2013,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,65.8
2013,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,92.6
2013,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,89.1
2013,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,92.5
2013,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,81.4
2013,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,83.6
2013,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,86.4
2013,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,93.3
2013,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,100
2013,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,85.7
2013,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,91.6
2013,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,96.4
2013,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,98
2013,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,89.5
2013,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,79.6
2013,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,86.4
2013,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,72.7
2013,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,78.9
2013,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,92.2
2013,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,94.1
2013,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,95.8
2013,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,94.6
2013,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,94
2013,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,83
2013,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,95.6
2013,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,95.3
2013,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,91.9
2013,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,93.7
2013,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,95.4
2013,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,81.2
2013,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,95
2013,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,92.6
2013,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,84.7
2013,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,98.1
2013,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,97.1
2013,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,95.1
2013,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,111.8
2013,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,95.9
2013,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,96.5
2013,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,91.7
2013,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,93.8
2013,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,93.1
2013,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,92.7
2013,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,96.7
2013,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,94.2
2013,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,90.5
2013,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,78.9
2013,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,93.5
2013,Wittmund,Anteil Neubauten in %,Neubau_Anteil,K03462,85.5
2014,Niedersachsen,Anteil Neubauten in %,Neubau_Anteil,K030,91.4
2014,Braunschweig,Anteil Neubauten in %,Neubau_Anteil,K031,84.6
2014,Braunschweig Stadt,Anteil Neubauten in %,Neubau_Anteil,K03101,60.4
2014,Salzgitter.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03102,100
2014,Wolfsburg.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03103,95
2014,Gifhorn,Anteil Neubauten in %,Neubau_Anteil,K03151,95.6
2014,Goslar,Anteil Neubauten in %,Neubau_Anteil,K03153,55
2014,Helmstedt,Anteil Neubauten in %,Neubau_Anteil,K03154,97.8
2014,Northeim,Anteil Neubauten in %,Neubau_Anteil,K03155,85.9
2014,Peine,Anteil Neubauten in %,Neubau_Anteil,K03157,87.1
2014,Wolfenbüttel,Anteil Neubauten in %,Neubau_Anteil,K03158,93.2
2014,Göttingen,Anteil Neubauten in %,Neubau_Anteil,K03159,79.3
2014,Hannover,Anteil Neubauten in %,Neubau_Anteil,K032,92.5
2014,Hannover Region,Anteil Neubauten in %,Neubau_Anteil,K03241,94.2
2014,Hannover Landeshauptstadt,Anteil Neubauten in %,Neubau_Anteil,K03241001,92.6
2014,Diepholz,Anteil Neubauten in %,Neubau_Anteil,K03251,88.2
2014,Hameln-Pyrmont,Anteil Neubauten in %,Neubau_Anteil,K03252,92.6
2014,Hildesheim,Anteil Neubauten in %,Neubau_Anteil,K03254,91.3
2014,Holzminden,Anteil Neubauten in %,Neubau_Anteil,K03255,133.3
2014,Nienburg (Weser),Anteil Neubauten in %,Neubau_Anteil,K03256,85.7
2014,Schaumburg,Anteil Neubauten in %,Neubau_Anteil,K03257,91.5
2014,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K033,93.8
2014,Celle,Anteil Neubauten in %,Neubau_Anteil,K03351,90.2
2014,Cuxhaven,Anteil Neubauten in %,Neubau_Anteil,K03352,100.4
2014,Harburg,Anteil Neubauten in %,Neubau_Anteil,K03353,96.1
2014,Lüchow-Dannenberg,Anteil Neubauten in %,Neubau_Anteil,K03354,77
2014,Lüneburg,Anteil Neubauten in %,Neubau_Anteil,K03355,93.4
2014,Osterholz,Anteil Neubauten in %,Neubau_Anteil,K03356,92.2
2014,Rotenburg (Wümme),Anteil Neubauten in %,Neubau_Anteil,K03357,84.7
2014,Heidekreis,Anteil Neubauten in %,Neubau_Anteil,K03358,91
2014,Stade,Anteil Neubauten in %,Neubau_Anteil,K03359,97.5
2014,Uelzen,Anteil Neubauten in %,Neubau_Anteil,K03360,86.9
2014,Verden,Anteil Neubauten in %,Neubau_Anteil,K03361,93.3
2014,Weser-Ems,Anteil Neubauten in %,Neubau_Anteil,K034,91.5
2014,Delmenhorst.Stadt,Anteil Neubauten in %,Neubau_Anteil,K03401,101.3
2014,Emden Stadt,Anteil Neubauten in %,Neubau_Anteil,K03402,84.4
2014,Oldenburg (Oldb) Stadt,Anteil Neubauten in %,Neubau_Anteil,K03403,93.1
2014,Osnabrück Stadt,Anteil Neubauten in %,Neubau_Anteil,K03404,97.8
2014,Wilhelmshaven Stadt,Anteil Neubauten in %,Neubau_Anteil,K03405,82.4
2014,Ammerland,Anteil Neubauten in %,Neubau_Anteil,K03451,90.4
2014,Aurich,Anteil Neubauten in %,Neubau_Anteil,K03452,93.1
2014,Cloppenburg,Anteil Neubauten in %,Neubau_Anteil,K03453,92.9
2014,Emsland,Anteil Neubauten in %,Neubau_Anteil,K03454,92.2
2014,Friesland,Anteil Neubauten in %,Neubau_Anteil,K03455,91.6
2014,Grafschaft Bentheim,Anteil Neubauten in %,Neubau_Anteil,K03456,92.7
2014,Leer,Anteil Neubauten in %,Neubau_Anteil,K03457,93.9
2014,Oldenburg,Anteil Neubauten in %,Neubau_Anteil,K03458,95.1
2014,Osnabrück,Anteil Neubauten in %,Neubau_Anteil,K03459,89.1
2014,Vechta,Anteil Neubauten in %,Neubau_Anteil,K03460,87.2
2014,Wesermarsch,Anteil Neubauten in %,Neubau_Anteil,K03461,95
